id,user_id,name,category,target_count,created_at
f4fd57d8-b5db-419f-81f3-fd379042cb94,a1421aeb-307d-42ea-8b0f-b68d82684dd1,잔스포츠 백팩,패션/잡화,5,2025-09-18 16:21:36
4863b203-6a85-4e07-a10b-a76a11e71149,cb1d4e65-09b2-4a93-b88c-cf6e4f2ab6c4,네스프레소 호환캡슐 100개입,식품/간식,5,2025-09-20 10:57:07
e7f3e6da-67b4-4f71-b0d7-28a18583f188,1f347cc5-04a3-42b1-8805-414d1de45da5,커클랜드 아몬드 1.13kg,식품/간식,6,2025-08-22 09:23:03
412fa8d7-409c-490f-8b37-42fc781be00e,f0223147-291f-4ce0-8f75-c9a61226f508,커클랜드 아몬드 1.13kg,식품/간식,5,2025-08-23 07:10:04
92224e5d-1ee8-42b5-b6e1-831e734c9fe5,7d1d54a8-58bf-4230-8d6e-d62e72dcda48,페브리즈 1L 리필 x 2개,생활용품,3,2025-08-17 03:46:15
bb1fab08-cfeb-4e52-bc42-f1f1b8897cdd,3d2a4406-e527-4dde-b0df-977b1b365f3e,고려은단 비타민C 300정,뷰티/헬스케어,3,2025-09-04 02:10:52
0a001e8e-6113-4e84-8665-2b7f89cd6b24,1fb99515-2160-41ae-b213-e51540dbaf3e,캘빈클라인 드로즈 3팩,패션/잡화,7,2025-09-20 20:02:58
96acd956-a954-413e-b7ed-7569401fbb01,0e2fc562-c3a5-4b42-b829-912082e89fa6,듀라셀 건전지 AA 40개입,생활용품,8,2025-08-29 08:32:01
a280797c-8306-4d6c-89ed-e88fdcfd6fa7,990891db-aed5-42d8-a62d-9c2c19d61a1d,크록스 지비츠 세트 (20개입),패션/잡화,4,2025-09-23 08:22:22
0d83257b-1660-4a5e-8142-a5560addf59c,32aae820-d207-4753-bc33-2f596c5eba0e,비비고 왕교자 1.5kg x 2개,식품/간식,8,2025-09-09 17:43:56
121818df-6ea2-4ef7-b947-804ba8076e59,b9816377-ca31-4eed-b17f-b22d496b24c0,로얄캐닌 강아지사료 8kg,생활용품,5,2025-09-23 03:24:01
8425311d-6913-406c-9bf8-a315bf12c54b,94cfeddd-6139-4379-83a7-af2ac61fd1eb,햇반 24개입 1박스,식품/간식,4,2025-09-29 03:17:40
9fb93585-ef1c-47cb-8bb0-4fdafc57c8d6,48962092-48eb-4fbe-8deb-11ff3b212d38,커클랜드 아몬드 1.13kg,식품/간식,5,2025-10-01 06:30:08
43a89cfe-6753-432d-818f-2bfd57cf9ed8,741cd2eb-010d-4939-854c-c49897f298e9,고려은단 비타민C 300정,뷰티/헬스케어,5,2025-10-01 05:56:41
7920e762-ce44-4e4d-89cc-b125be76996a,523072f3-f1c6-48ff-b059-a9ca009c360e,크리넥스 3겹 화장지 30롤,생활용품,5,2025-08-21 21:36:42
4b22d6ae-b5af-4e06-a234-02e60596ab1d,6c3a7259-d263-48b9-ad3f-4cc1b8d68f2a,하기스 매직컴포트 4단계 1박스,생활용품,5,2025-09-14 00:50:11
8437f475-2818-4839-804d-5015691ac982,86862f94-1449-4656-ad0b-d6ed4e21b2ad,비비고 왕교자 1.5kg x 2개,식품/간식,8,2025-08-06 15:13:32
12e80670-7e45-489e-a399-9aebc4f6223a,d3057bca-6427-42e7-a55e-39065d9c6078,크리넥스 3겹 화장지 30롤,생활용품,8,2025-09-15 23:28:28
aae36ff5-b769-4d7b-98e1-7b24676f8266,cfb12557-bc5d-4ac7-aee4-a10d8dca5d7f,리스테린 1L x 2개,생활용품,6,2025-09-29 04:25:48
9d6af455-0b62-41a2-8c08-4f57803f1054,2ee76dd3-23b4-49eb-8fe7-e9643600e2c7,캘빈클라인 드로즈 3팩,패션/잡화,8,2025-09-24 22:14:51
4caab9ef-c9b1-4cd7-999d-f17477eaa37f,881f1479-14bf-4142-a9d9-8d3280a5b81b,바이오가이아 유산균,뷰티/헬스케어,8,2025-08-30 23:33:27
8f1c97d0-02f7-4813-bc24-7292ce99a68b,29e4707b-ffc5-4de0-be22-cb72ce7790fa,나이키 스포츠 양말 6족 세트,패션/잡화,3,2025-09-24 02:50:06
57f22616-5e5b-4516-8890-07682fdc5a27,256a6012-7e61-4931-bfbf-9158111473c0,로얄캐닌 강아지사료 8kg,생활용품,3,2025-09-16 02:55:55
ec2f8962-8d5d-49aa-934e-6749075474b1,7c6aff64-45ab-4af3-a29d-0ac6861e4869,나이키 스포츠 양말 6족 세트,패션/잡화,5,2025-08-07 03:04:57
d613f4fe-23be-4671-bcba-c9b0edbe1134,12ff7a99-f5de-47b5-8461-e6b2be595de2,비비고 왕교자 1.5kg x 2개,식품/간식,7,2025-08-30 10:15:28
e3a528d7-a96a-4ddc-a613-ba3d8a7b659e,cf8da68f-3371-46d3-be95-de9a5d5c7c50,나이키 스포츠 양말 6족 세트,패션/잡화,8,2025-09-04 02:23:06
e89a219d-553f-4695-9ca3-7871fd502a05,11014451-99c6-4848-bbdb-6c28aec75e00,메디힐 마스크팩 30매 박스,뷰티/헬스케어,8,2025-08-04 13:06:11
c8248122-1c6e-4945-9dfb-6d877161d8e4,ff9882f9-94b2-4038-a043-478d09c5f559,고려은단 비타민C 300정,뷰티/헬스케어,5,2025-09-11 08:31:14
9c63d74d-cfaa-4a01-a161-6680f9fd9afb,cb354c00-a53d-4f1d-8006-250f6e3e9099,상하목장 유기농우유 24팩,식품/간식,8,2025-09-29 00:34:26
f715ddf3-e3b7-4278-bf75-24be961efdcc,e81ecd87-68a8-4546-afbe-5bc60e01ddb9,바이오가이아 유산균,뷰티/헬스케어,5,2025-08-08 21:41:21
666c7921-e560-49c2-a1a6-5bc10c26b0a6,f2e06052-582d-4eb5-b4f8-4f93a0491d25,잔스포츠 백팩,패션/잡화,7,2025-09-17 21:03:51
62d05560-37af-410c-8ef8-d4d894d99910,c8a4ce7d-8428-4b49-808f-844703148788,피카소 칫솔 20개입,패션/잡화,4,2025-09-12 07:36:35
e6f24e55-8320-4e61-9e80-98ec84f3795a,4c7f9499-6821-4a26-9202-a9e123e4b58d,상하목장 유기농우유 24팩,식품/간식,6,2025-09-16 19:29:31
b5624951-a9f6-4825-b056-f9c346f85eff,dda10c6c-b189-4c2e-a7a8-c0c78be4a98d,햇반 24개입 1박스,식품/간식,3,2025-09-30 21:52:22
0d9a1d44-b4ab-414c-9190-682a953f8d84,51eecc0a-511b-4d53-86aa-592d0f2b3399,필라델피아 크림치즈 1.36kg,식품/간식,8,2025-09-27 07:58:35
51caec25-1f72-45b4-8605-e0146753da93,4efc17c9-827d-491d-829c-65aa87c9a08e,크리넥스 3겹 화장지 30롤,생활용품,8,2025-08-25 05:29:59
3676c8b9-47dd-4b3c-98c7-02a03e8e7e00,2a1aae07-584c-4353-a9ba-f2f4a2ad74c2,잔스포츠 백팩,패션/잡화,3,2025-09-02 09:46:47
413e63fe-087c-49ab-908f-3859bde5ae2a,a123154f-da50-487f-adbc-1850f7f5771f,캘빈클라인 드로즈 3팩,패션/잡화,7,2025-09-29 04:14:25
a52d7088-add5-4674-bbe5-f944a97efb77,cdc36f1a-7e5c-4ee6-b38b-ac2bb8b815bc,고려은단 비타민C 300정,뷰티/헬스케어,5,2025-08-24 10:45:06
eae480d8-6063-4fe4-a66e-8243584e6d30,986ee890-c9e9-4431-bff3-f1ba5c8fe297,바이오가이아 유산균,뷰티/헬스케어,3,2025-09-15 10:14:11
bf01c4f0-17b2-44c4-980d-db223fcd7734,8d238ed3-c4f0-4c57-aea6-10e282de1c74,필라델피아 크림치즈 1.36kg,식품/간식,7,2025-08-28 12:09:18
807f5d58-d6b3-41d0-b0b1-8fa26401d7da,3cf06469-d949-4e84-a5f4-01fff2528f0a,종량제봉투 100L 100매,생활용품,8,2025-08-31 23:04:02
2a71fe87-76c9-40f2-aa63-74f00c3bcc48,156b7841-1ce8-4ae3-a371-4fe806f98203,유니클로 에어리즘 3팩,패션/잡화,5,2025-08-06 13:33:36
31df4e65-982b-41b9-940e-f95855bf6d37,a268f06d-9d02-4b4a-9b65-4e987c8ef788,잔스포츠 백팩,패션/잡화,6,2025-08-25 02:04:08
9839ab14-f87a-4b34-8cc8-8df9f027c473,928a0641-245c-4643-a341-a32def5f3389,코스트코 소불고기 (4kg),식품/간식,8,2025-09-28 01:50:22
72ce5f13-082b-4b52-a79b-71b2fb246bcd,7dc5191e-5247-40ff-82d7-fe0d94284b46,페브리즈 1L 리필 x 2개,생활용품,7,2025-08-27 11:33:06
537c3edc-33f8-4d96-a80a-89f20df91b3f,6b71a36d-566c-4104-97a6-c3e3a5e2b756,베베숲 물티슈 캡형 10팩,생활용품,3,2025-09-10 03:20:17
e9fa23ff-a008-4d85-a080-cfb7cb6860f0,b9987590-e31c-4350-9f17-4eff3bc2a245,질레트 퓨전 면도날 8개입,생활용품,8,2025-08-28 13:42:20
ce7f0105-7a0c-471f-bc85-477b15f3db81,86862f94-1449-4656-ad0b-d6ed4e21b2ad,세타필 대용량 로션 591ml,뷰티/헬스케어,4,2025-08-03 05:20:35
be4e04ac-68ad-45ff-9d16-cd589a181c1a,d97329fb-d0a5-4497-9e38-a239c13168e3,네스프레소 호환캡슐 100개입,식품/간식,4,2025-09-23 08:04:43
c64308eb-6f33-4525-b27e-2543b76447a0,ba287ed6-334f-4f29-9018-bab5e0501f10,아베다 샴푸 1L,뷰티/헬스케어,7,2025-08-25 01:28:53
f3ac8477-0abc-44eb-bfe5-f2f07637d870,6be40272-8893-4ca6-93ba-bffa42cf33fa,코스트코 소불고기 (4kg),식품/간식,5,2025-08-06 17:49:58
0f90b69c-1274-4703-a6be-d4753727e037,ec9d2b21-5afd-409e-9fdc-4a34dcd9094d,메디힐 마스크팩 30매 박스,뷰티/헬스케어,3,2025-08-24 08:11:31
e4a77681-6cb4-4350-8760-6990652ce863,b0ad21d2-5fa1-4dbe-b13b-1124c5e9b99d,크록스 지비츠 세트 (20개입),패션/잡화,5,2025-09-15 10:11:11
4d8b532d-5f50-498f-9a30-3474f59d698c,3f97b44a-b197-4682-88bf-b8e9c0081eb3,리스테린 1L x 2개,생활용품,4,2025-08-26 00:13:19
1530f62a-3dc1-4d2b-bb00-b4d7dc2bff22,197eb30a-a603-4de7-97cf-e0e315be6af6,햇반 24개입 1박스,식품/간식,8,2025-09-10 08:23:21
d06dd363-f890-4cd1-8172-90a1cdf36b1d,8ce9a8ea-d35c-45dd-a5e2-fc9b1dbf2610,메디힐 마스크팩 30매 박스,뷰티/헬스케어,3,2025-08-03 00:36:07
ebcfcde0-ebcb-4e10-9dbf-a04e16fa2075,a6af5b72-96da-4b9b-8665-6d21d69f43bc,아베다 샴푸 1L,뷰티/헬스케어,4,2025-09-13 13:21:21
c8d62869-9458-42ac-954a-928cc92eed3b,d26d3ba7-62eb-47e6-b80a-1754a94447c3,상하목장 유기농우유 24팩,식품/간식,6,2025-08-07 10:39:21
c787d1ed-81c4-4bde-8b00-8e723f0d565a,a902854e-79ae-4764-96c7-a791cac908c2,바이오가이아 유산균,뷰티/헬스케어,5,2025-08-10 04:41:50
bdc21bc3-8739-444a-80c5-7bbf3c4c0815,f7eddada-98a0-4631-8bdd-5253b773fbbe,종근당 락토핏 골드 180포,뷰티/헬스케어,7,2025-08-29 08:58:24
91586062-73b2-4ae1-9c62-6d4672eecda8,708484fa-2fb1-49e3-b5f1-1258422bed01,잔스포츠 백팩,패션/잡화,4,2025-09-23 18:35:56
4e49a563-d923-4dbc-a64b-aeed857f89de,08a93944-1451-4d18-8fe7-755a8e887307,아베다 샴푸 1L,뷰티/헬스케어,8,2025-09-24 20:54:09
7370c7ba-1142-40fe-982f-8ebd41743202,e79ea49c-24e8-48c5-a3b2-b7b3e4e73f93,다우니 섬유유연제 4L 리필,생활용품,5,2025-09-12 06:28:04
d4ab0f58-e036-47d0-91a1-c5e226161588,faabf0d6-4ef5-443f-9cf4-086f642a966a,피카소 칫솔 20개입,패션/잡화,8,2025-08-04 09:26:28
49c29672-ca01-4b1f-99df-ddbcac947f27,e7abf5d9-c0ab-43f2-8e94-36cd8b39ab14,크록스 지비츠 세트 (20개입),패션/잡화,7,2025-09-20 12:31:29
2afa4fd3-eef8-4d17-956c-cfbf426cfb5a,bffa1569-fc42-48ec-b1ac-0b7b184a4bb3,닥터지 선크림 1+1 기획세트,뷰티/헬스케어,4,2025-09-01 12:51:56
aa3f859f-068b-4a25-8752-98d1fabfdf18,0d044e5f-6385-4ce2-8c45-1dd828c2d47c,로얄캐닌 강아지사료 8kg,생활용품,5,2025-09-30 02:01:49
7e0a7b58-ff0e-4512-b265-4a0c875786a0,fe655fe6-3068-4b11-9bd7-4d5969f0af68,신라면 40개입 1박스,식품/간식,7,2025-08-07 18:39:10
5f5ee656-642d-4709-b572-d7d13b6ed46b,76c80a29-2625-4183-925e-097e3ec34c42,로얄캐닌 강아지사료 8kg,생활용품,4,2025-09-20 00:36:11
b783a367-b440-4d69-908b-3c7d8b3a789e,724ba7c8-9043-4f57-ba9f-bb3a1d5eef53,코스트코 소불고기 (4kg),식품/간식,8,2025-09-28 03:16:01
5df43457-e913-430b-8b77-0ebaf63afb7a,3d24c8c1-9f4e-451a-b3fa-2c88d9bafd45,하림 냉동 닭가슴살 2kg,식품/간식,3,2025-08-23 12:39:01
864e98a8-9b54-40d4-bd91-18abc6e573a8,de0f140d-7d8a-4d85-b38d-7c5e0fb1c090,제주 삼다수 2L 12병,식품/간식,5,2025-09-23 15:52:41
37ac926c-9fe2-44b6-a7e9-63a5b9bfe343,df66284f-956e-442e-95a6-7d091bc4f305,비비고 왕교자 1.5kg x 2개,식품/간식,4,2025-09-25 10:26:55
6e59416e-e32d-4a49-9f2d-06f0d2910637,452e4d2d-261a-48ad-a97c-71db846d7e20,종량제봉투 100L 100매,생활용품,6,2025-08-30 17:24:54
ff627ba5-fce6-4279-932a-671d7b73ac5a,284a47df-3341-420f-878b-cf46c07bb758,하기스 매직컴포트 4단계 1박스,생활용품,4,2025-08-14 01:21:31
dcfc8237-7a22-4452-97c2-8c46039d07a1,85b699d0-eddf-4bd0-a9ac-69054f1f7cb9,KF94 마스크 200매 박스,뷰티/헬스케어,6,2025-08-25 14:33:35
f8034eba-6cf8-4f1c-9dfc-b55986a44a02,caa65a3a-736e-47ee-ae1c-4b39bebd317d,컨버스 척 70 클래식,패션/잡화,3,2025-09-09 13:51:20
186d3c9e-7fcc-4897-bf3c-fcd9ee38d747,7b2990b0-0fbd-4bdf-8ab1-8c49c7116c00,커클랜드 아몬드 1.13kg,식품/간식,6,2025-09-26 06:00:41
5ea107bc-5af6-44de-b264-ec900e151b7d,2a5fe9e9-80b5-4f74-860b-cb515c9a69dc,무신사 스탠다드 기본티 5장,패션/잡화,6,2025-09-03 17:01:20
7e22c743-61a8-451c-89ae-decadc9f34a5,462de92a-735d-4bca-b58e-b2e3b0c3c7ab,고려은단 비타민C 300정,뷰티/헬스케어,8,2025-08-20 00:20:59
e320a269-bf13-4555-9a7c-e65c3790c135,f5e0bec6-c3bd-4934-ac10-fc91dd779714,하림 냉동 닭가슴살 2kg,식품/간식,8,2025-09-24 17:26:51
e0f4df82-edb1-481c-be71-39be0d0a0f9a,2705abfa-4ffe-4e51-9404-661e6bcfef28,커클랜드 아몬드 1.13kg,식품/간식,6,2025-08-22 05:59:28
d0d50dc1-af66-4823-9312-33c4641f0d3e,effd4a29-e348-434c-a5b6-1ac3c7d20cd8,유니클로 에어리즘 3팩,패션/잡화,3,2025-08-04 04:28:23
49613641-a6d1-4d3a-980e-8a6c6e92261b,0ee8b2ec-1526-4781-aa59-431a8ab72774,리스테린 1L x 2개,생활용품,4,2025-09-13 12:10:01
27e3f331-6caa-4878-adda-7f2e4f36f1ea,dd8714f3-6f36-476b-9770-49dcef8b1c79,아베다 샴푸 1L,뷰티/헬스케어,4,2025-08-10 13:01:08
ce25e182-3bd5-4f7f-b0bf-2aeaecbbbd91,aeb85ec2-7045-42d1-87f3-31459b46df1d,잔스포츠 백팩,패션/잡화,5,2025-09-03 17:27:33
e9f9f4a6-5fc0-4b32-8d43-04ef39e4d567,abe5078a-86e3-4595-a21b-094c59e6cd28,고려은단 비타민C 300정,뷰티/헬스케어,3,2025-08-26 15:38:21
f310a92f-5a01-4291-b3e2-e3755b1bab32,d316770b-8ec4-4bc3-bc2f-a93b14f06d59,닥터지 선크림 1+1 기획세트,뷰티/헬스케어,7,2025-09-18 09:31:25
20c4ee5b-13bf-44db-a751-453dccd85957,227a35c4-2a99-416d-90a8-7aaa829d90f2,커클랜드 아몬드 1.13kg,식품/간식,8,2025-08-04 19:34:17
56e8f248-8add-43f8-b571-8589b2f5c78d,96a95350-9013-4dd7-85cc-92ad10fc5846,아베다 샴푸 1L,뷰티/헬스케어,3,2025-08-12 11:07:00
4dbb5d2d-3225-42ff-9895-7e3d3e8ed9ea,82db7aad-f794-495c-90ad-6752d1a0bdf1,햇반 24개입 1박스,식품/간식,4,2025-08-15 09:59:41
85534781-17a1-415a-8f0e-d0629e53541f,95430abd-7ff5-43d8-9c61-12a29bec90c5,크리넥스 3겹 화장지 30롤,생활용품,6,2025-08-27 20:59:31
d6f90290-c961-4240-9523-aa3f1e78f7b8,7f299339-a0f5-4bc3-95b1-2af211e04a0d,KF94 마스크 200매 박스,뷰티/헬스케어,6,2025-08-19 05:12:34
08877975-c1d6-49fa-8a68-013ce43a840f,870563ce-991b-43ba-9949-67a91a0aca07,하림 냉동 닭가슴살 2kg,식품/간식,6,2025-08-31 04:30:19
4dae303f-fead-416b-a94f-54bd47efe252,60244832-8da4-4aa1-8541-7c54c42bff44,코스트코 소불고기 (4kg),식품/간식,5,2025-08-27 18:25:38
4c86d21a-0dd4-4c87-9955-3db21766ad02,aa1ee0e3-1e78-493a-9f98-3570d3ae5427,고려은단 비타민C 300정,뷰티/헬스케어,6,2025-09-12 03:43:11
8e077362-0244-4809-a453-0760b5c48e2c,a3584b76-bf53-43d9-b42e-f3b434cd8a2d,바이오가이아 유산균,뷰티/헬스케어,8,2025-08-18 12:31:22
a2c951cb-3af3-406d-bd7f-555e010ede95,10fbdd48-bebd-4d88-833f-0961068aa241,메디힐 마스크팩 30매 박스,뷰티/헬스케어,4,2025-09-13 05:03:26
a7f939ec-9a3a-40d9-baa0-bb09da7c9aa7,076eeccf-2016-4796-89e7-612c5d8e1fae,듀라셀 건전지 AA 40개입,생활용품,3,2025-08-22 14:55:48
6b647bff-44e8-4dd9-9071-004ae80a637a,2705abfa-4ffe-4e51-9404-661e6bcfef28,아베다 샴푸 1L,뷰티/헬스케어,8,2025-08-18 17:17:24
40dfd77c-5fc2-4b70-b345-7f9ac1942458,e4bb70a1-29c4-485b-919e-cab6fe1fe1b9,나이키 스포츠 양말 6족 세트,패션/잡화,3,2025-09-06 21:33:01
27bffb99-4029-4a2d-929c-6058930718b4,250bf0ac-a851-4099-9e76-76c93f0edbc2,KF94 마스크 200매 박스,뷰티/헬스케어,7,2025-08-12 06:47:34
94806947-4676-4775-83d8-9f14a2ec3d41,dac26082-7037-4afe-a33d-a2c024a31bd6,크리넥스 3겹 화장지 30롤,생활용품,7,2025-08-30 20:15:39
4236b775-0eb5-43fd-9822-78cd18d68a77,5b04c50e-4141-41a1-b38f-cbcceb3c8b52,햇반 24개입 1박스,식품/간식,4,2025-09-01 20:31:40
be9aafef-3eb9-4a99-a919-4909d99a9ff5,318395aa-68f0-4c17-81fc-99ed84efa3a3,비비고 왕교자 1.5kg x 2개,식품/간식,3,2025-09-24 11:03:16
f2a29e2b-c799-43a5-b86d-4d907ac906e9,340701f2-40d4-4d02-87b0-4c9b33ec0208,리스테린 1L x 2개,생활용품,3,2025-09-25 01:52:37
989e1c1b-5763-43fb-b7f7-246b4772c30f,f08ede21-a804-4485-955c-0672e5e747c3,리스테린 1L x 2개,생활용품,7,2025-08-09 11:11:02
086fec1c-77b6-42d6-9aa9-8061109c47d8,d8e0ff8b-6561-4ac4-a403-d201d3e06333,제주 삼다수 2L 12병,식품/간식,3,2025-08-10 04:58:38
c5ab80eb-4749-43ba-afe6-fddcf1a5a8d7,ff2b280d-bba5-4773-aa42-862f7931134f,컨버스 척 70 클래식,패션/잡화,7,2025-08-17 21:51:34
d381b23c-1183-42a0-b06e-d7d98148949b,cc81bdcf-04ad-409c-90dd-2d5249ecb664,종근당 락토핏 골드 180포,뷰티/헬스케어,5,2025-08-14 14:20:09
f784b972-1800-4f75-ae5a-590e7fbe5b21,da294bec-3246-45e6-917f-217f697c12be,하기스 매직컴포트 4단계 1박스,생활용품,8,2025-08-03 03:06:49
744fa5ae-4ff9-484d-aacd-8b1338b3464d,421ddf5b-542a-4d33-bcaa-9734bc9d74a6,나이키 스포츠 양말 6족 세트,패션/잡화,5,2025-08-26 01:33:12
346d30f5-2b7c-4d6d-85b3-bb4ad6f856a5,b65a7357-cc2d-4fdd-9d0c-b78493af9272,피카소 칫솔 20개입,패션/잡화,8,2025-08-09 05:06:29
62d3af77-d9f1-4f3a-a8ec-c11a0b8ea751,becf2410-7e83-4f94-a0eb-85893d3f80fa,질레트 퓨전 면도날 8개입,생활용품,5,2025-08-29 00:37:22
e3bae58d-d4a1-4ed4-bf43-28bb920f7cd3,3b53be17-2625-418b-952e-b40417124858,비비고 왕교자 1.5kg x 2개,식품/간식,6,2025-08-20 04:23:23
af38d490-f9e2-45ca-b4cb-399c8021d7a5,b6f01ef0-60c6-4699-a52d-42679e22e29b,커클랜드 아몬드 1.13kg,식품/간식,7,2025-08-13 19:31:52
e45ea875-0188-4b08-bbc5-ba3e7a693dc9,d8ebd3d8-180b-4c3f-9b92-62bb4f074747,하기스 매직컴포트 4단계 1박스,생활용품,5,2025-09-15 14:56:38
6d3752b6-84ba-4f32-b428-70dcb15b1373,9517d5e4-3132-4da6-9f7e-82fdf8dac36d,상하목장 유기농우유 24팩,식품/간식,5,2025-09-04 13:51:35
ab95d8c3-f26e-498c-b915-d46b97ae9c46,e193cad7-8c71-4efa-aaba-3e2213df3804,비비고 왕교자 1.5kg x 2개,식품/간식,4,2025-08-14 14:19:54
9c2ceef4-8de6-44ac-b820-39c8276f17e2,90fdc451-2c16-49ef-9a81-1c26bf6cbabc,크록스 지비츠 세트 (20개입),패션/잡화,4,2025-09-20 09:31:18
502a3a30-4791-466a-ba6b-04dc233e83c6,4dd7aab7-3765-4fbc-a3c2-811b4e571532,닥터지 선크림 1+1 기획세트,뷰티/헬스케어,7,2025-09-23 17:02:51
1dae2bf9-0758-4713-932d-cca9dd68b915,1ad289d0-0c12-4efc-a307-e013ce6a7c17,질레트 퓨전 면도날 8개입,생활용품,8,2025-09-16 23:34:46
9af8ef61-0df7-4aff-893d-43364617ad6e,4912336d-018c-4c74-9b4b-898f385b33e7,종근당 락토핏 골드 180포,뷰티/헬스케어,8,2025-09-21 09:33:39
187f14f0-bc2a-4ca3-99c0-06abe2dbf2af,4526f449-0107-43ff-9932-f27da8a09cda,바이오가이아 유산균,뷰티/헬스케어,8,2025-08-14 15:51:58
70972ecf-6b7d-4f82-8b2f-9e4fe7747133,fe6f5913-dc3d-4d5e-a1d6-04db95a814f6,커클랜드 아몬드 1.13kg,식품/간식,4,2025-09-18 12:43:59
7163b464-890d-4c87-9639-74c399af10ec,b8566843-aaee-4e62-98fc-fe31067c0586,페브리즈 1L 리필 x 2개,생활용품,3,2025-10-01 10:56:05
14d3e79a-e793-4d41-acf8-da09853dedd3,850ea705-73e7-45aa-b1ef-7a9aa744459a,바이오가이아 유산균,뷰티/헬스케어,5,2025-08-29 19:50:44
09f652e1-b2e9-4030-8cd0-5002eb3bcd72,723227ac-8098-4fc4-b5f4-47c97a39ff89,듀라셀 건전지 AA 40개입,생활용품,4,2025-08-10 21:23:13
c0373361-2a17-4917-8308-f66b1cd0ac92,c70da4a5-b041-48c8-8bc7-d80e0deb862f,유니클로 에어리즘 3팩,패션/잡화,8,2025-09-06 09:30:07
e8c9c0bd-5ad7-4c4f-9c01-1c1b9ed22eb5,b493ecb4-159c-4995-bcac-f86f56583927,페브리즈 1L 리필 x 2개,생활용품,6,2025-08-11 17:48:14
158a4a8c-0ce9-4b81-961c-efa5411c6edf,f7f4a597-6447-4cfd-b040-8dc9e9a25c27,페브리즈 1L 리필 x 2개,생활용품,3,2025-09-06 02:28:03
17bdb3a0-5d13-469a-ab32-5e0eacc10cfa,fa78ceec-4140-4b6d-a5f4-ad5f6af90fbf,햇반 24개입 1박스,식품/간식,6,2025-08-19 22:23:48
3f7fb6c9-68e9-4616-8f75-2001b1de3115,dc8a8f01-4653-4016-a575-c09352edc7b6,종량제봉투 100L 100매,생활용품,3,2025-09-09 11:11:08
95a620d5-42df-48b6-aba6-d8fefdd53acb,2bb64a90-64a1-4d58-9f5e-4e9712055a35,유니클로 에어리즘 3팩,패션/잡화,4,2025-08-21 04:27:34
017f28c3-26ba-42c9-b6c3-a8d07c0d4ad4,713d976e-85a2-4c84-95ea-fbaae162ce06,페브리즈 1L 리필 x 2개,생활용품,8,2025-09-24 18:00:35
99f6b515-2d73-4d95-b15e-9b1b27cc6077,87d8caef-7c79-4772-be31-bc75da1cd938,닥터지 선크림 1+1 기획세트,뷰티/헬스케어,8,2025-08-27 02:32:36
0179f45e-8fcd-4b75-9420-1f3b2dd3c1f3,967da20c-ac72-4e27-9e55-c0f7e062651b,잔스포츠 백팩,패션/잡화,3,2025-08-04 13:49:53
8a29e96f-57f1-4945-9627-dd6d57f8a813,17a07348-56ac-41d3-a3d5-0c968783085e,필라델피아 크림치즈 1.36kg,식품/간식,8,2025-10-02 00:51:35
de6d26fe-e1e1-4909-9b14-32ef3e01fe12,627726e2-6b17-4202-b00a-25efcf25592a,네스프레소 호환캡슐 100개입,식품/간식,3,2025-08-11 04:44:28
